o49090038,t10000626,2020/7/22,71506,56835306,4,F
o12826931,t10012450,2020/5/27,13501,87734376,6,T
o80959550,t10006050,2020/11/12,11155,30832408,2,T
o93943037,t10006209,2020/10/3,47967,27083270,9,T
o56488697,t10006566,2020/1/26,86685,75744545,5,T
o79448779,t10004413,2020/11/5,68455,51087321,3,T
o48387236,t10002189,2021/1/20,12348,67402602,9,T
o24114143,t10001896,2021/10/31,78055,27985153,5,F
o74736641,t10006477,2021/1/5,89211,57645539,3,F
o63136776,t10007108,2020/9/25,98740,20026636,3,T
o12337921,t10006805,2020/7/21,63920,26331691,10,F
o17781884,t10003905,2020/5/1,94529,30849497,10,T
o88075894,t10005388,2021/6/9,70709,80421894,10,F
o42203642,t10003106,2021/4/25,51746,64859850,2,T
o98990843,t10008422,2020/1/17,77447,77733905,3,F
o64875735,t10009918,2020/9/12,60946,40270201,6,T
o48040014,t10004000,2021/5/7,32872,85434771,2,F
o99360950,t10002541,2021/8/20,23181,69613956,4,F
o37912580,t10008218,2020/6/23,53736,24926854,2,T
o96632264,t10002778,2020/1/27,53771,29639948,7,F
o60592419,t10010648,2019/12/25,37496,30158317,6,F
o37695679,t10002337,2021/5/27,95521,26282578,2,F
o40671657,t10010529,2020/4/8,63424,11519527,10,T
o20977843,t10000006,2021/4/24,46953,68723949,10,F
o29273297,t10009769,2021/3/3,33776,75488685,8,F
o93072706,t10002899,2019/12/25,98042,31330406,5,T
o80660419,t10010655,2020/5/10,27955,84158281,3,F
o75539675,t10000192,2020/8/20,10179,37482238,6,T
o77504021,t10010702,2020/11/25,91288,94229296,3,F
o49802365,t10001088,2021/5/29,51099,62264041,8,F
o38102925,t10005697,2019/11/15,17989,72060805,8,T
o80903566,t10010521,2020/5/5,41155,25773467,7,F
o81225102,t10002599,2020/1/10,66152,64810228,8,F
o25266330,t10003016,2020/8/31,22292,68974992,9,F
o89705195,t10007536,2020/1/24,23204,28603699,6,T
o31623572,t10002788,2020/1/10,49536,81901513,10,T
o74633181,t10005919,2021/9/19,27494,34588917,1,T
o19940812,t10005049,2021/1/21,57951,90485214,3,F
o50023302,t10007165,2021/4/21,45220,80207128,1,T
o75697101,t10004188,2021/8/8,87941,39867474,9,T
o37214680,t10000481,2021/3/25,71227,80413286,6,F
o95549131,t10006711,2021/9/25,66057,61365736,2,F
o48358100,t10007767,2020/12/5,99959,34926000,10,T
o31943198,t10011199,2020/6/11,61666,86475211,7,T
o59184973,t10007660,2020/10/11,26092,11987877,5,T
o23374754,t10009219,2020/12/20,91566,68493944,6,T
o11238774,t10006342,2020/5/7,27911,21402620,4,F
o17255206,t10008805,2020/6/17,57073,65880520,8,F
o31273220,t10006694,2021/2/16,31237,24561776,6,F
o38605876,t10008315,2021/4/8,99105,73815967,9,T
o89607067,t10011623,2021/1/8,14587,97605415,4,T
o93817088,t10002522,2020/4/5,23615,94266636,5,T
o61700429,t10001659,2020/4/7,38187,13828748,3,F
o21478765,t10008960,2019/12/27,53325,83772760,6,F
o92786660,t10012106,2020/2/28,33446,87540364,3,F
o63103005,t10011771,2020/9/23,40554,97352668,10,F
o15779981,t10006046,2020/2/22,39325,90553917,7,T
o79099024,t10007822,2021/12/21,42611,17682673,3,F
o52403568,t10004829,2020/9/16,25758,83719450,8,T
o81602564,t10000680,2020/11/4,89303,55841357,3,T
o65280101,t10010198,2021/11/22,19252,77065397,2,T
o77976291,t10011165,2019/12/23,11576,30088569,8,F
o52139691,t10011147,2021/11/21,66465,18877817,8,F
o74497940,t10007573,2020/2/5,71740,24309929,6,F
o82537115,t10007860,2021/9/17,46488,53087748,5,T
o48325556,t10004628,2020/7/4,67985,72758715,2,F
o50277327,t10011217,2021/9/5,69415,62738199,5,T
o81376943,t10012298,2021/4/5,82238,79424575,7,F
o58880135,t10002074,2020/5/1,37620,36585927,5,F
o32202259,t10007226,2020/11/29,19161,62905147,5,F
o91297410,t10004688,2021/4/27,71167,56085915,3,T
o94091143,t10005825,2021/3/19,23344,55786830,4,T
o18735883,t10006153,2020/10/4,44564,86832463,3,T
o20735325,t10000081,2020/11/11,69600,72521734,2,F
o23538310,t10004692,2021/10/9,90950,96621189,8,F
o69907449,t10007392,2020/4/10,17429,86317318,3,T
o52112294,t10002307,2020/5/4,30751,21106204,10,T
o93822938,t10002602,2021/3/4,47582,48038485,2,F
o24290641,t10009118,2021/9/27,37239,59237194,9,F
o21635921,t10009974,2021/3/17,43488,93369111,1,F
o48751643,t10002752,2020/7/8,76219,66658894,4,T
o17926231,t10012118,2020/4/23,80743,17949721,7,F
o49451714,t10005658,2020/12/19,51558,68902293,5,T
o58693245,t10004816,2020/3/20,26896,54427786,9,T
o23128428,t10000071,2021/6/27,82621,46582899,4,F
o25528187,t10011819,2021/3/13,51066,70108174,9,F
o77619040,t10003243,2021/7/10,24622,24837691,3,T
o16333477,t10009158,2020/10/11,61888,27459349,3,T
o47942096,t10009946,2020/10/19,49321,97972645,1,F
o39455311,t10009555,2020/11/22,48300,13241074,3,F
o51466625,t10009606,2020/9/20,34285,64849975,9,T
o24569543,t10005030,2021/9/17,61111,74515125,5,T
o49708732,t10005325,2020/8/18,89100,33470500,9,T
o36946063,t10008486,2021/3/25,78976,62333770,7,F
o79607869,t10006286,2020/1/2,22316,20532040,8,T
o76678081,t10003076,2020/8/24,20200,80985744,6,F
o97021352,t10000449,2021/8/17,94613,89422241,6,T
o92832481,t10000527,2019/11/6,95544,23297580,10,T
o42076355,t10000043,2020/6/21,13936,42351928,4,T
o79710554,t10005442,2021/7/6,67792,16724391,7,T
o98796824,t10005701,2021/2/23,53560,63948891,2,T
o87418538,t10010412,2020/4/4,50499,73282559,4,T
o69042474,t10008099,2021/11/10,64153,42488580,7,F
o79362632,t10002402,2020/11/1,27349,71428929,1,F
o41158546,t10008711,2021/2/1,21669,52270031,6,T
o63311866,t10001529,2020/9/8,50074,52967056,4,T
o16927540,t10010975,2020/10/5,85459,84809441,5,F
o73553281,t10000607,2020/12/4,90920,77152280,3,F
o39462199,t10009485,2020/7/6,80927,36249922,5,F
o93879763,t10010743,2020/1/26,50354,43800607,4,F
o23842781,t10003614,2021/6/12,69040,35624895,10,F
o96524262,t10005788,2021/5/17,16742,18813099,2,T
o57102160,t10007920,2020/4/8,30266,51607233,1,T
o61959567,t10006836,2020/10/19,88913,73918267,2,T
o99699410,t10007558,2020/3/28,93440,98213754,1,T
o42011990,t10008422,2021/12/22,16235,34990989,9,F
o73635948,t10009961,2021/3/27,90338,82927989,4,T
o45176753,t10010792,2021/6/27,68090,86942019,4,F
o49486877,t10009087,2020/9/24,97064,73007464,3,F
o40751351,t10000032,2020/10/19,43814,50467278,1,T
o86442495,t10005944,2021/9/1,26489,29462331,9,F
o64577934,t10007949,2021/7/14,85536,78587868,4,F
o83675412,t10001947,2020/7/3,39597,82715424,10,T
o65376346,t10012558,2020/7/17,29509,57037931,10,F
o26371903,t10010150,2020/7/9,86361,98819388,7,F
o94638630,t10002446,2021/2/15,33875,21942095,4,T
o35177254,t10001892,2020/11/30,28192,87813712,5,F
o74900239,t10008071,2021/10/7,35383,28775958,3,F
o55025673,t10003452,2020/2/28,72381,23752007,5,F
o41273455,t10007544,2021/10/29,13329,37641436,5,F
o22896815,t10009384,2021/3/28,11591,84249857,10,T
o80344088,t10011275,2021/2/4,26079,27873496,4,T
o56028797,t10003004,2021/11/17,97141,27397897,9,F
o30972459,t10011168,2020/6/6,75320,73862774,2,T
o90798284,t10002847,2021/3/30,41708,32213690,5,F
o98730842,t10010106,2021/8/30,42435,22207923,9,F
o78724502,t10010809,2020/1/3,69621,88205382,8,T
o57203583,t10005396,2021/12/17,41250,52160495,3,T
o96380492,t10002945,2020/5/24,75837,19412275,10,T
o73678247,t10005132,2020/3/11,33626,77630458,8,F
o70889081,t10008530,2020/10/14,52942,48874787,5,T
o20264973,t10008472,2020/3/14,28718,73809060,10,T
o61418271,t10002024,2020/12/1,27964,87387511,6,T
o67467751,t10008753,2021/3/7,43409,45539858,9,T
o28847761,t10000525,2021/5/3,20918,66861184,3,F
o35364065,t10008583,2020/11/10,26553,66378504,1,F
o89534624,t10010385,2021/10/17,94718,12879883,5,F
o26895189,t10007879,2020/4/10,63675,93561690,4,T
o61501225,t10009547,2021/11/7,81127,12812749,9,T
o99492262,t10002020,2020/9/25,88930,43782752,2,T
o20465015,t10011229,2021/9/10,94372,40863640,3,T
o11984300,t10007393,2020/8/6,56079,83114554,3,F
o74145458,t10003564,2021/12/16,82569,96974766,9,T
o62660110,t10007217,2020/6/18,78187,83183335,2,T
o59536820,t10011462,2020/4/5,93581,78528877,1,T
o58300861,t10001344,2020/12/20,42202,35359921,10,T
o37955731,t10003106,2020/9/26,22150,55793843,6,F
o62088630,t10004028,2021/5/16,42948,89681376,5,T
o35300014,t10010103,2021/9/14,70006,87338803,4,T
o79731303,t10011997,2021/2/13,46410,12303757,4,F
o19778244,t10008311,2021/5/21,91732,97906198,8,T
o84331490,t10010615,2021/4/12,76756,49301364,1,T
o31752189,t10010462,2020/9/18,40616,47678343,3,F
o52282122,t10001256,2021/4/12,76200,59089049,5,F
o19515288,t10005151,2021/12/21,64913,12058598,5,F
o84458541,t10003615,2021/5/8,88477,67323174,9,F
o40450488,t10008931,2021/10/6,98403,27881148,10,T
o18895588,t10005134,2019/11/19,64116,98735896,9,F
o23943481,t10004694,2020/12/23,20986,17962422,1,F
o33191814,t10003139,2019/12/27,45111,67375684,2,F
o27342599,t10007001,2020/4/26,90108,99212947,2,T
o88233618,t10006024,2021/8/31,14187,41310844,3,T
o20504635,t10010005,2021/7/12,26695,71773063,9,F
o29516625,t10011297,2021/2/8,99774,18970165,9,T
o99025726,t10000302,2020/12/17,86142,67097929,5,T
o68593517,t10005453,2019/11/1,30735,57690600,4,F
o58478014,t10011564,2021/7/29,94256,27433067,10,T
o40933350,t10006355,2020/11/26,32003,72672240,5,T
o62739015,t10004639,2020/5/31,85417,57232402,1,F
o25815020,t10012088,2021/11/15,78564,77972882,1,T
o84967829,t10009924,2020/5/17,26670,83130271,8,F
o80781169,t10009299,2021/6/18,84410,82310325,9,F
o80414756,t10002355,2019/12/8,98908,56575080,5,F
o72639494,t10009455,2021/1/14,89355,54753219,7,T
o25723148,t10005033,2021/1/9,44876,69541204,10,T
o64251870,t10006819,2019/11/22,18490,41956114,9,F
o36384774,t10002439,2021/2/22,65253,45454553,10,T
o97302076,t10004196,2021/1/14,70830,91689812,7,F
o67808007,t10011594,2021/5/13,58095,60428272,3,F
o25993330,t10006131,2020/2/17,54979,68845454,7,T
o32825432,t10012210,2021/1/11,57672,82246358,7,F
o61689537,t10000379,2020/12/30,77628,43061532,4,T
o75609894,t10002793,2020/6/17,65485,17402611,10,T
o21661657,t10009480,2020/7/30,54339,99815209,8,F
o90380313,t10010994,2021/4/10,34578,93543224,1,F
o74510941,t10005583,2021/12/5,68170,51481298,2,F
o76461348,t10009182,2021/8/29,58775,74561980,1,F
o38137503,t10004958,2021/7/6,36798,93983911,7,T
o91774838,t10001598,2021/12/15,96391,22334000,2,F
o59765817,t10005900,2021/5/8,64339,26212648,1,T
o13999302,t10002163,2020/10/24,13306,45747379,8,T
o47994563,t10006322,2020/11/8,20906,75537301,7,F
o24993245,t10006811,2021/10/28,64284,36613577,7,T
o45271892,t10003597,2020/4/17,62039,74641661,3,F
o42490881,t10004969,2019/11/23,52499,85470113,1,T
o58757990,t10005625,2021/3/14,84655,81413078,7,F
o62117601,t10001633,2021/11/12,90145,93650037,1,T
o37814050,t10010129,2021/7/5,17179,33611495,4,F
o51736312,t10010451,2021/6/22,71088,65007070,4,F
o63285292,t10003938,2019/12/23,91858,87475233,5,T
o62338549,t10007052,2020/11/17,42107,36565481,6,T
o89487167,t10004248,2019/12/28,87903,55912792,2,T
o30991759,t10010682,2020/12/22,25996,96966880,9,F
o91838761,t10004070,2021/10/24,24831,13875445,1,T
o42251200,t10006174,2021/3/30,34585,89136558,9,T
o35010513,t10000112,2021/11/7,95943,87206894,2,T
o76264889,t10002991,2020/6/6,61851,50492762,3,T
o89097583,t10011413,2020/11/1,22185,25866331,1,T
o43518128,t10001904,2021/12/13,88929,93957094,6,T
o35792690,t10009614,2021/11/10,37295,17974969,9,T
o40393724,t10004826,2021/12/12,21017,81521801,1,T
o85549800,t10005579,2021/1/1,18196,20781461,3,F
o82398525,t10009420,2020/8/29,62671,93002653,6,F
o52708593,t10007098,2020/4/7,63221,10422790,5,F
o48055581,t10005144,2021/6/27,84823,51863592,9,F
o45298337,t10005065,2019/11/25,92072,93381917,1,F
o48767806,t10004495,2020/7/27,53565,24837671,3,T
o88254747,t10001127,2021/6/27,18185,26513417,4,T
o55739584,t10004215,2020/1/27,73972,77903408,7,T
o75688415,t10011902,2021/5/20,13621,89444778,3,T
o82727066,t10007083,2021/10/28,18613,34432494,6,F
o47838465,t10005900,2021/12/18,77670,24881129,5,T
o97018713,t10012344,2020/7/26,56416,40436028,4,T
o31439751,t10004650,2021/12/18,48619,46963544,1,T
o17954151,t10007773,2020/3/16,96260,18386750,9,F
o45582793,t10002605,2020/10/23,43812,28703540,6,T
o90722400,t10000183,2020/1/14,67027,54588191,5,T
o54914745,t10000570,2019/12/11,67396,62574395,6,T
o74619369,t10004396,2020/3/5,75236,65873809,5,T
o96170201,t10005393,2021/8/14,68651,24408284,3,T
o97376445,t10011896,2020/6/27,85694,79374161,3,T
o75050648,t10012090,2020/5/21,58170,71402363,3,T
o91940454,t10011001,2020/6/15,84875,83221586,10,T
o56409217,t10011137,2020/9/7,47021,47834702,10,F
o24598430,t10008740,2021/9/20,29738,12889383,1,T
o62207917,t10009764,2021/11/17,90333,96440753,9,T
o83951405,t10006942,2021/8/12,57266,62912551,6,F
o20818580,t10008577,2020/6/19,24326,87327566,8,T
o70911370,t10003457,2020/1/19,97028,64912488,1,T
o28469959,t10009173,2020/1/6,71155,94298217,8,T
o83077687,t10008880,2021/2/6,48239,20222485,8,F
o12003710,t10002761,2021/4/19,10808,75432568,6,T
o55273164,t10004295,2020/7/18,81003,50590097,3,F
o62909637,t10006808,2021/5/17,19457,67288432,10,T
o34382041,t10003810,2020/11/28,44179,41946115,9,T
o43651550,t10002493,2020/9/28,34194,90874352,7,F
o38213009,t10003125,2021/12/23,98573,21498344,8,T
o68679866,t10006932,2020/4/1,67583,19972678,10,T
o31023501,t10009782,2020/12/20,64297,10083074,4,F
o72295315,t10001721,2021/3/19,75156,65421187,10,F
o34629224,t10002793,2020/6/27,43993,14501474,9,T
o27112049,t10008169,2020/7/29,31248,10795506,10,T
o11108307,t10002949,2021/2/27,70905,88467480,7,T
o89963526,t10002189,2020/12/1,50469,58933355,7,T
o92201585,t10006487,2020/1/17,76931,49302336,2,T
o83727506,t10005283,2020/10/7,88825,42395536,2,F
o44760108,t10009577,2020/11/12,83252,56093164,8,T
o88472532,t10011664,2021/7/27,62983,92695722,5,F
o65415902,t10008183,2021/3/22,47757,90807519,4,F
o34850095,t10000347,2020/1/26,48447,50077189,2,F
o61233398,t10009375,2020/9/29,29894,17750642,8,F
o32357577,t10000923,2020/5/2,14673,36778372,5,F
o68110252,t10002404,2019/12/12,60046,11166981,5,T
o19406166,t10004318,2020/9/12,34595,91755091,3,T
o25187581,t10006195,2021/6/25,29477,12224156,5,T
o78741932,t10004372,2020/2/12,35843,53295190,7,T
o55585543,t10010503,2021/7/6,41099,21889006,1,F
o91852720,t10011312,2021/10/10,27159,50961180,7,F
o91460857,t10008563,2021/6/21,29571,56073523,6,F
o62195832,t10000504,2021/1/30,11652,10557129,9,T
o75668472,t10008324,2021/12/18,48223,38592943,5,T
o54465482,t10002313,2020/11/14,67405,48385269,4,F
o17339164,t10006917,2021/3/15,10283,79011599,8,F
o82816824,t10012203,2021/11/16,47687,30737983,4,F
o19559634,t10010300,2020/3/10,50784,30034552,10,T
o56716348,t10007469,2021/5/20,78699,88598912,4,T
o82893451,t10011258,2020/5/15,17490,19427707,10,F
o39700107,t10001356,2021/7/26,79098,22123562,7,T
o32303933,t10003044,2021/8/25,15621,99542253,6,F
o54924095,t10011513,2021/5/17,60494,89725470,9,F
o58743804,t10008657,2020/6/25,66875,19906536,10,F
o40933857,t10011168,2021/9/14,11591,96505648,6,F
o53324511,t10006095,2020/5/21,86111,91744584,10,T
o81976469,t10000491,2021/11/5,86652,37477459,8,F
o71748555,t10010428,2021/4/7,28178,45747519,6,T
o56602937,t10005729,2020/9/14,51536,74316835,4,F
o73867706,t10004426,2020/10/18,19167,25536873,9,F
o39051093,t10001893,2019/12/13,69828,12438770,5,F
o62803088,t10009840,2021/12/27,44198,46406542,2,T
o79877234,t10003144,2020/10/16,89510,15352289,9,T
o85645587,t10004455,2021/3/20,23001,83982784,5,T
o15563157,t10009068,2021/11/4,32682,37231084,8,T
o26364597,t10001941,2021/11/23,45575,53058474,6,T
o97059122,t10000801,2020/11/14,88356,82757658,8,F
o89740277,t10007867,2020/4/5,78743,16335564,8,F
o67162754,t10012525,2021/10/31,34099,87575173,2,T
o37362374,t10002429,2020/11/4,22306,40703263,6,F
o37021920,t10011709,2020/3/15,72217,15326406,10,F
o87528028,t10000997,2021/1/8,16730,15348248,2,T
o77073049,t10003106,2020/5/14,87706,35911607,6,T
o76147229,t10005791,2021/3/2,83113,60985722,7,F
o38131092,t10012181,2021/9/27,95047,93112739,6,T
o64700548,t10003294,2020/1/23,22231,56844716,8,T
o58733168,t10000529,2020/1/16,75148,94827760,5,T
o94460347,t10012023,2021/3/11,62698,56285743,10,F
o57071913,t10004272,2020/8/22,52101,63796406,1,T
o91979320,t10005751,2020/6/11,72339,49184768,1,T
o31543752,t10008011,2020/7/17,32030,80141274,8,F
o26754222,t10000168,2021/7/17,79889,67197891,7,T
o81863773,t10004346,2020/4/24,52176,18293191,6,F
o93139395,t10008896,2020/9/23,11162,52529922,4,T
o24625814,t10002275,2020/12/19,51027,23233406,5,F
o10583397,t10007421,2021/4/8,53338,11205185,3,T
o47788893,t10011863,2019/12/9,93434,15629251,4,F
o17239244,t10009868,2019/12/9,40816,99609123,5,F
o53630846,t10008776,2020/1/6,93053,79667008,9,T
o32333465,t10008670,2020/9/19,33217,71625578,7,T
o43394653,t10010958,2021/2/5,79013,56454750,9,T
o43027795,t10001959,2019/11/20,58423,92742543,2,F
o54128456,t10001275,2021/12/6,76549,18337374,4,F
o90626744,t10012205,2020/4/26,95647,85380886,7,T
o46168811,t10006158,2019/11/28,29891,84833174,2,T
o77888511,t10011395,2021/3/25,72768,28698240,3,F
o66447382,t10004339,2020/2/24,34775,82833882,3,T
o59277521,t10002630,2021/9/22,41413,68395553,10,F
o65574618,t10007200,2021/2/17,12119,93301165,6,T
o45025477,t10009617,2021/7/14,98356,35499574,7,T
o29828163,t10003819,2020/4/27,61001,33500055,3,T
o88959990,t10009097,2020/2/12,93106,45924263,8,T
o94042416,t10001873,2019/11/18,47965,79740765,6,F
o83290494,t10002930,2021/8/15,71342,51174700,10,T
o15036634,t10010845,2020/11/11,13371,28682878,5,F
o44409473,t10010674,2021/5/4,19121,45434003,5,T
o15704020,t10011338,2020/6/8,25649,10401622,3,T
o95690338,t10008036,2021/8/22,48880,38655226,3,F
o20377145,t10003768,2021/5/6,76456,67171449,7,F
o92655001,t10004477,2021/4/4,22823,20623181,10,T
o22162409,t10009327,2021/5/14,77305,84236338,6,F
o40907373,t10011333,2021/9/14,61555,83312517,5,T
o98659552,t10010479,2019/12/3,37282,66842473,7,F
o65143907,t10008400,2021/12/20,55824,10219038,3,T
o43595702,t10011088,2019/12/29,39575,21445112,2,T
o61000851,t10011579,2021/3/21,16499,53833072,9,F
o50371673,t10008375,2021/4/1,58966,67446009,3,T
o74308494,t10005519,2020/9/12,36311,31330445,7,F
o71180221,t10008620,2019/12/30,62866,32936324,5,F
o50590529,t10003017,2021/2/5,52530,14665291,5,T
o16869875,t10004810,2021/5/2,13032,53240617,8,F
o67310180,t10007315,2019/11/21,56413,38179520,7,F
o59619860,t10010638,2021/1/11,72080,15449242,7,F
o23611902,t10000390,2020/3/6,18075,42382948,2,F
o84305629,t10009744,2020/12/24,97714,47918063,4,T
o54585561,t10009615,2020/3/10,90982,84697715,1,T
o70728276,t10004595,2020/1/13,10171,11903248,9,F
o88965971,t10001189,2021/8/27,87294,14095543,3,F
o10314381,t10010298,2020/4/10,72618,46420993,8,F
o34517893,t10000162,2020/1/3,93770,25732231,3,T
o56824621,t10000983,2020/7/26,90297,80399543,2,F
o38799758,t10002749,2020/2/26,44903,16320527,7,T
o47823485,t10006123,2020/3/16,30568,39744324,1,F
o64061574,t10003996,2021/7/16,24192,14003009,1,T
o48602989,t10007362,2021/6/10,92032,88817972,5,F
o54780976,t10003079,2020/4/10,51941,48372056,10,F
o16981522,t10004472,2020/1/27,95888,84796378,1,F
o39816981,t10004440,2020/12/1,86183,97619736,8,F
o50941365,t10000277,2020/8/2,18093,94246830,2,T
o40587588,t10001062,2020/4/20,87458,42670942,9,F
o36273837,t10012090,2021/7/29,17992,82682209,3,T
o91170313,t10002129,2021/5/16,42781,27061017,7,F
o94553596,t10007638,2020/7/6,40451,54721999,9,T
o98503607,t10004361,2020/12/23,78660,87262173,7,T
o59224913,t10010487,2020/1/14,67202,40839663,2,T
o72880005,t10011630,2021/1/20,77779,74770592,5,F
o54872025,t10012502,2020/3/31,94885,32533579,2,T
o20285468,t10004879,2020/5/3,96651,41669215,8,T
o37213069,t10009871,2021/11/30,45708,38750929,7,T
o82363724,t10003690,2020/9/3,47986,15108426,4,F
o22294176,t10003317,2020/9/8,43156,43706466,4,T
o51095855,t10005739,2020/9/21,23658,19393889,9,T
o93726094,t10004028,2021/2/25,51270,62623226,8,T
o42253693,t10009893,2020/9/19,73165,95762946,6,F
o46090859,t10000599,2019/11/3,92349,15151477,7,T
o86496838,t10008826,2020/4/30,92966,51226213,2,F
o50349154,t10000608,2020/9/9,69859,33773729,2,F
o64482819,t10000154,2020/7/29,59229,63999964,1,T
o53262455,t10011661,2021/12/29,54460,89560277,9,F
o32192370,t10011439,2020/12/17,94644,18873631,6,F
o83859791,t10003042,2021/3/6,32134,14040564,7,F
o80121330,t10009304,2020/8/4,87567,50868952,4,T
o84387950,t10001770,2020/7/19,58745,67105303,6,T
o99818615,t10004265,2021/11/25,76807,38714405,10,F
o67185035,t10003339,2021/9/14,11708,68290184,1,T
o76584064,t10007718,2021/2/19,44837,66694966,9,F
o19915844,t10010884,2021/8/8,25945,70338053,1,F
o37676050,t10004314,2019/11/29,18526,72323677,5,F
o28858788,t10011944,2021/4/9,52388,32791378,9,F
o94422210,t10005109,2021/12/19,53321,16901703,10,F
o89702854,t10004250,2020/9/25,55262,77104696,6,F
o23773772,t10011356,2020/12/7,44638,42382222,4,T
o76339004,t10000926,2021/12/12,32318,86561614,10,F
o79240481,t10004471,2021/8/28,98938,52429858,6,T
o61538014,t10000384,2019/12/11,49791,11407455,3,F
o14667095,t10005727,2020/11/8,50073,12379481,8,T
o40389038,t10004514,2021/12/16,57527,32515419,2,T
o30678199,t10003502,2021/8/20,76458,73106615,1,F
o68394157,t10000065,2021/10/27,10868,41657044,5,T
o66147940,t10002341,2021/9/7,33200,88914331,1,F
o24139604,t10008988,2021/3/29,81770,72095998,2,F
o84075295,t10004137,2021/5/10,87179,77527319,10,F
o13434676,t10003940,2020/12/17,60237,84314009,3,F
o76459436,t10000603,2021/4/10,22147,57628537,1,T
o72939152,t10012184,2021/5/20,96983,16293452,5,F
o57938067,t10003429,2020/12/21,11374,66169947,8,F
o87481963,t10004672,2021/12/19,89161,46894396,1,T
o98521630,t10003895,2020/7/30,17677,15050859,8,F
o82853115,t10007899,2020/7/6,25524,54042140,8,T
o48674600,t10006415,2021/9/23,90511,90678698,2,F
o35446757,t10003363,2020/3/14,60661,23995950,10,T
o19332720,t10012500,2020/4/13,67556,71720320,8,T
o18903211,t10002975,2021/1/3,57766,63140637,6,T
o61009136,t10005263,2020/3/8,63979,53412028,6,F
o52490691,t10004379,2021/12/14,15938,42567321,10,T
o42335216,t10005672,2020/6/15,66401,58532186,3,F
o13355769,t10005105,2020/4/5,37921,15437352,2,F
o63952045,t10006997,2021/11/18,16346,58301279,10,F
o46348253,t10007970,2020/7/22,76641,37423616,6,T
o91273985,t10007939,2021/11/25,91193,95173792,2,T
o45280719,t10001309,2021/2/13,82024,36388522,1,T
o33184972,t10001420,2020/11/21,95114,45734735,8,T
o37232196,t10000911,2020/1/16,96120,33462835,5,T
o42638379,t10003184,2021/4/7,35147,19676493,9,T
o88753484,t10009782,2020/4/26,33404,69491872,4,F
o73555539,t10001457,2020/5/26,77604,27126573,9,F
o45076302,t10009350,2021/10/12,99985,80433203,4,F
o11916975,t10003842,2020/7/27,67590,12524067,5,T
o50709387,t10000365,2021/7/5,82680,18739150,9,F
o28928015,t10005086,2020/2/9,20474,50158902,8,T
o27267140,t10006588,2021/10/16,19310,85188597,4,F
o68335992,t10005858,2020/1/8,84422,29280772,7,F
o25018775,t10011639,2021/12/22,85229,84763184,8,F
o49734702,t10003525,2021/8/21,82971,30631543,10,F
o20016953,t10002756,2020/5/29,19265,88593003,1,F
o68905651,t10000376,2021/11/7,41609,77140530,1,T
o10237331,t10004991,2021/9/29,59498,78919230,9,F
o76078470,t10002911,2021/9/12,16957,72184681,6,T
o97248223,t10010327,2020/7/30,78095,65568392,5,F
o45346187,t10003678,2021/4/22,25655,43422181,4,T
o70570982,t10006145,2020/3/11,65680,25277892,9,F
o53537792,t10007177,2020/3/27,19363,63113017,3,F
o25377142,t10008334,2021/7/21,85532,11660486,9,F
o51794110,t10007306,2021/6/25,44024,28111388,9,T
o76168724,t10011495,2020/4/20,49769,22672735,9,T
o76337022,t10002753,2021/5/25,46424,61595509,8,T
o35733273,t10000158,2021/8/18,79197,73715565,2,F
o69502135,t10009565,2020/4/8,34538,76393293,6,T
o87975430,t10010312,2020/2/2,51511,83852463,2,T
o78817939,t10001419,2019/11/6,85283,65746774,7,F
o69118615,t10010025,2019/11/30,45764,34323537,8,F
o80075723,t10003663,2021/9/13,14935,69578229,3,F
o89455780,t10003581,2021/12/31,38676,45173162,3,T
o64650494,t10010012,2021/8/24,55155,20881257,7,F
o54860590,t10004751,2020/7/14,93604,88474270,7,F
o78225219,t10005646,2021/12/1,79371,55273743,7,T
o86983583,t10003176,2019/12/6,30863,61488305,2,F
o37385038,t10009961,2020/2/15,45165,72415205,6,T
o83080148,t10001464,2021/2/23,69731,63128020,4,F
o47610307,t10005281,2020/9/17,61461,66105290,10,F
o36320748,t10003445,2021/11/17,53616,55384430,8,T
o38936236,t10007585,2021/4/5,16002,57914603,9,T
o98221341,t10003756,2021/4/23,17473,45887770,7,F
o14662871,t10009043,2021/8/20,74964,79800953,5,T
o20973564,t10011167,2021/3/23,15888,35980436,4,F
o90780828,t10011472,2021/1/18,38920,80338283,7,T
o65502575,t10000194,2020/2/13,13017,72041010,6,F
o90210301,t10006899,2020/5/12,29012,63124493,3,T
o86718169,t10011198,2019/12/8,25681,27187619,4,T
o31312738,t10011488,2021/10/9,38825,99082768,8,T
o33309109,t10009189,2020/8/12,20773,62719263,1,F
o85254656,t10005420,2020/5/31,20248,10288157,4,F
o61788543,t10011744,2020/5/20,77649,87292602,1,F
o77845401,t10000029,2021/6/10,27977,22352552,10,T
o98561372,t10000922,2021/5/30,15796,28286800,9,T
o32639989,t10003764,2020/9/20,67973,92982742,3,F
o63944213,t10011074,2020/3/21,39198,64280856,4,F
o95854276,t10001416,2020/7/15,79229,65253775,1,T
o49108119,t10000204,2020/6/4,37514,21475081,4,F
o93609134,t10003655,2021/1/16,72340,80912583,9,T
o41961772,t10003067,2021/2/14,49878,26236340,10,F
o73845228,t10001634,2021/2/17,81507,90294361,1,T
o77310363,t10005167,2020/7/22,69145,11736893,3,F
